# Triggers
expd_pdxrptg_this_character_is_favoured_by_azura_tt;Is §YFavoured by Azura§! - either because [Root.GetSheHe] worships them in secret, or simply due to the inscrutable whims of the Daedric Lord;;;;;;;;;;;;;x
expd_pdxrptg_this_character_is_favoured_by_boethiah_tt;Is §YFavoured by Boethiah§! - either because [Root.GetSheHe] worships them in secret, or simply due to the inscrutable whims of the Daedric Lord;;;;;;;;;;;;;x
expd_pdxrptg_this_character_is_favoured_by_clavicus_tt;Is §YFavoured by Clavicus Vile§! - either because [Root.GetSheHe] worships them in secret, or simply due to the inscrutable whims of the Daedric Lord;;;;;;;;;;;;;x
expd_pdxrptg_this_character_is_favoured_by_hermaeus_tt;Is §YFavoured by Hermaeus Mora§! - either because [Root.GetSheHe] worships them in secret, or simply due to the inscrutable whims of the Daedric Lord;;;;;;;;;;;;;x
expd_pdxrptg_this_character_is_favoured_by_hircine_tt;Is §YFavoured by Hircine§! - either because [Root.GetSheHe] worships them in secret, or simply due to the inscrutable whims of the Daedric Lord;;;;;;;;;;;;;x
expd_pdxrptg_this_character_is_favoured_by_jyggalag_tt;Is §YFavoured by Jyggalag§! - either because [Root.GetSheHe] worships them in secret, or simply due to the inscrutable whims of the Daedric Lord;;;;;;;;;;;;;x
expd_pdxrptg_this_character_is_favoured_by_malacath_tt;Is §YFavoured by Malacath§! - either because [Root.GetSheHe] worships them in secret, or simply due to the inscrutable whims of the Daedric Lord;;;;;;;;;;;;;x
expd_pdxrptg_this_character_is_favoured_by_mehrunes_tt;Is §YFavoured by Mehrunes Dagon§! - either because [Root.GetSheHe] worships them in secret, or simply due to the inscrutable whims of the Daedric Lord;;;;;;;;;;;;;x
expd_pdxrptg_this_character_is_favoured_by_mephala_tt;Is §YFavoured by Mephala§! - either because [Root.GetSheHe] worships them in secret, or simply due to the inscrutable whims of the Daedric Lord;;;;;;;;;;;;;x
expd_pdxrptg_this_character_is_favoured_by_meridia_tt;Is §YFavoured by Meridia§! - either because [Root.GetSheHe] worships them in secret, or simply due to the inscrutable whims of the Daedric Lord;;;;;;;;;;;;;x
expd_pdxrptg_this_character_is_favoured_by_molag_tt;Is §YFavoured by Molag Bal§! - either because [Root.GetSheHe] worships them in secret, or simply due to the inscrutable whims of the Daedric Lord;;;;;;;;;;;;;x
expd_pdxrptg_this_character_is_favoured_by_namira_tt;Is §YFavoured by Namira§! - either because [Root.GetSheHe] worships them in secret, or simply due to the inscrutable whims of the Daedric Lord;;;;;;;;;;;;;x
expd_pdxrptg_this_character_is_favoured_by_nocturnal_tt;Is §YFavoured by Nocturnal§! - either because [Root.GetSheHe] worships them in secret, or simply due to the inscrutable whims of the Daedric Lord;;;;;;;;;;;;;x
expd_pdxrptg_this_character_is_favoured_by_peryite_tt;Is §YFavoured by Peryite§! - either because [Root.GetSheHe] worships them in secret, or simply due to the inscrutable whims of the Daedric Lord;;;;;;;;;;;;;x
expd_pdxrptg_this_character_is_favoured_by_sanguine_tt;Is §YFavoured by Sanguine§! - either because [Root.GetSheHe] worships them in secret, or simply due to the inscrutable whims of the Daedric Lord;;;;;;;;;;;;;x
expd_pdxrptg_this_character_is_favoured_by_sheogorath_tt;Is §YFavoured by Sheogorath§! - either because [Root.GetSheHe] worships them in secret, or simply due to the inscrutable whims of the Daedric Lord;;;;;;;;;;;;;x
expd_pdxrptg_this_character_is_favoured_by_vaermina_tt;Is §YFavoured by Vaermina§! - either because [Root.GetSheHe] worships them in secret, or simply due to the inscrutable whims of the Daedric Lord;;;;;;;;;;;;;x
# Effects
expd_pdxrptg_this_character_becomes_favoured_by_azura_tt;Becomes §YFavoured by Azura§! (ie. can always activate Azura's artifacts);;;;;;;;;;;;;x
expd_pdxrptg_this_character_becomes_favoured_by_boethiah_tt;Becomes §YFavoured by Boethiah§! (ie. can always activate Boethiah's artifacts);;;;;;;;;;;;;x
expd_pdxrptg_this_character_becomes_favoured_by_clavicus_tt;Becomes §YFavoured by Clavicus Vile§! (ie. can always activate Clavicus Vile's artifacts);;;;;;;;;;;;;x
expd_pdxrptg_this_character_becomes_favoured_by_hermaeus_tt;Becomes §YFavoured by Hermaeus Mora§! (ie. can always activate Hermaeus Mora's artifacts);;;;;;;;;;;;;x
expd_pdxrptg_this_character_becomes_favoured_by_hircine_tt;Becomes §YFavoured by Hircine§! (ie. can always activate Hircine's artifacts);;;;;;;;;;;;;x
expd_pdxrptg_this_character_becomes_favoured_by_jyggalag_tt;Becomes §YFavoured by Jyggalag§! (ie. can always activate Jyggalag's artifacts);;;;;;;;;;;;;x
expd_pdxrptg_this_character_becomes_favoured_by_malacath_tt;Becomes §YFavoured by Malacath§! (ie. can always activate Malacath's artifacts);;;;;;;;;;;;;x
expd_pdxrptg_this_character_becomes_favoured_by_mehrunes_tt;Becomes §YFavoured by Mehrunes Dagon§! (ie. can always activate Mehrunes Dagon's artifacts);;;;;;;;;;;;;x
expd_pdxrptg_this_character_becomes_favoured_by_mephala_tt;Becomes §YFavoured by Mephala§! (ie. can always activate Mephala's artifacts);;;;;;;;;;;;;x
expd_pdxrptg_this_character_becomes_favoured_by_meridia_tt;Becomes §YFavoured by Meridia§! (ie. can always activate Meridia's artifacts);;;;;;;;;;;;;x
expd_pdxrptg_this_character_becomes_favoured_by_molag_tt;Becomes §YFavoured by Molag Bal§! (ie. can always activate Molag Bal's artifacts);;;;;;;;;;;;;x
expd_pdxrptg_this_character_becomes_favoured_by_namira_tt;Becomes §YFavoured by Namira§! (ie. can always activate Namira's artifacts);;;;;;;;;;;;;x
expd_pdxrptg_this_character_becomes_favoured_by_nocturnal_tt;Becomes §YFavoured by Nocturnal§! (ie. can always activate Nocturnal's artifacts);;;;;;;;;;;;;x
expd_pdxrptg_this_character_becomes_favoured_by_peryite_tt;Becomes §YFavoured by Peryite§! (ie. can always activate Peryite's artifacts);;;;;;;;;;;;;x
expd_pdxrptg_this_character_becomes_favoured_by_sanguine_tt;Becomes §YFavoured by Sanguine§! (ie. can always activate Sanguine's artifacts);;;;;;;;;;;;;x
expd_pdxrptg_this_character_becomes_favoured_by_sheogorath_tt;Becomes §YFavoured by Sheogorath§! (ie. can always activate Sheogorath's artifacts);;;;;;;;;;;;;x
expd_pdxrptg_this_character_becomes_favoured_by_vaermina_tt;Becomes §YFavoured by Vaermina§! (ie. can always activate Vaermina's artifacts);;;;;;;;;;;;;x
