EKPets110_AI;I've arranged to meet with a respected breeder,\nwho offers me a huge selection of pets for sale.\n"These animals are well-adjusted and healthy," the breeder remarks with an assuring nod.\nI just need to take my pick.\n!!! WARNING : YOU ARE IN AI PURCHASE MODE !!!;;;;;;;;;;;;;x
EKPets110_Page0;I've arranged to meet with a respected breeder,\nwho offers me a huge selection of pets for sale.\n"These animals are well-adjusted and healthy," the breeder remarks with an assuring nod, "but it was pretty expensive to ship the more exotic ones all the way over here to [Root.Capital.GetName].";;;;;;;;;;;;;x
EKPets110_Page1;Page 1/11 : Common 1\n\n"Just because it's common doesn't mean it's not cute!";;;;;;;;;;;;;x
EKPets110_Page2;Page 2/11 : Common 2\n\n"On the other hand, some common pets are more... specialised...";;;;;;;;;;;;;x
EKPets110_Page3;Page 3/11 : Regional\n\n"While these pets are common in their native regions,\nthey have to be specially imported to other parts of the world.";;;;;;;;;;;;;x
EKPets110_Page4;Page 4/11 : Heat-loving 1\n\n"These pets are native to deserts and jungles,\nand they tend not to thrive in cold regions.";;;;;;;;;;;;;x
EKPets110_Page5;Page 5/11 : Heat-loving 2\n\n"I think you'll agree that these warm-climate pets\nare particularly cute!";;;;;;;;;;;;;x
EKPets110_Page6;Page 6/11 : Cold-loving\n\n"These animals are rarely kept as pets,\nsince they are only found in polar regions.";;;;;;;;;;;;;x
EKPets110_Page7;Page 7/11 : Dogs 1\n\n"Dogs, as a species, are by far the most popular pet.\nHere we have a Mutt of unknown heritage,\nand purebreds from the Reach and Hammerfell.";;;;;;;;;;;;;x
EKPets110_Page8;Page 8/11 : Dogs 2\n\n"Here we have some more dogs,\nthis time purebreds from High Rock and Skyrim.";;;;;;;;;;;;;x
EKPets110_Page9;Page 9/11 : Dogs 3 (Cyrodiilic)\n\n"The Cyrodiils are Nirn's greatest dog-lovers,\nwith 3 unique breeds!";;;;;;;;;;;;;x
EKPets110_Page10;Page 10/11 : Dogs 4 (Exotic)\n\n"While many find it difficult, it is actually possible\nto train Wolves and Foxes in the same way as dogs.";;;;;;;;;;;;;x
EKPets110_Page11;Page 11/11 : Exit/Restart\n\n"That's all I have to offer, I'm afraid!";;;;;;;;;;;;;x
EKPets110_Page12;"For you... Hmm... Yes... I think these are the most suitable."\n\nYou're not entirely sure you trust his judgement...\nBut, on the other hand, you are in quite a rush...;;;;;;;;;;;;;x
EKPets110_Page13;"Perhaps you would like to browse my entire selection\nand choose for yourself?";;;;;;;;;;;;;x
#
EKPets110OptBadger;([Root.pet_badger_cost.GetValue]) That Colovian Badger looks ferocious! I must have it!;;;;;;;;;;;;;x
EKPets110OptCat;([Root.pet_cat_cost.GetValue]) That is an excellent Cat. I would be most pleased to purchase it!;;;;;;;;;;;;;x
EKPets110OptMonkey;([Root.pet_monkey_cost.GetValue]) A Monkey? What a fascinating thing to keep as pet!;;;;;;;;;;;;;x
EKPets110OptMudcrab;([Root.pet_mudcrab_cost.GetValue]) That Mudcrab looks quite hardy. I'll just stay clear of those claws...;;;;;;;;;;;;;x
EKPets110OptRaven;([Root.pet_raven_cost.GetValue]) That Raven looks ever so inquisitive. I'd love to own one!;;;;;;;;;;;;;x
