#
# Events
ExpdPdxRptgSpecialismLimit_Title;Additional Specialisation Unlocked!;;;;;;;;;;;;;x
ExpdPdxRptgSpecialismLimit_Grandmaster_Desc;As the leader of the [Root.Society.GetName], I am able to use the resources of my society to further my own development.;;;;;;;;;;;;;x
ExpdPdxRptgSpecialismLimit_Dragonborn_Desc;My status as a Dragonborn allows me to develop my skills beyond the limits of ordinary mortals.;;;;;;;;;;;;;x
ExpdPdxRptgSpecialismLimit_Education_Desc;My legendary education allows me to develop my skills beyond the limits of ordinary mortals.;;;;;;;;;;;;;x
ExpdPdxRptgSpecialismLimit_Add_One_Specialism_Slot_Grandmaster_tt;Gain the ability to learn §Y1 additional specialisation§!\n(NB: This ability will be retained for your lifetime, even if you stop being the leader of this society.);;;;;;;;;;;;;x
ExpdPdxRptgSpecialismLimit_Add_One_Specialism_Slot_Dragonborn_tt;Gain the ability to learn §Y1 additional specialisation§!\n(NB: This ability will be LOST if you somehow manage to lose the Dragonborn trait.);;;;;;;;;;;;;x
ExpdPdxRptgSpecialismLimit_Add_One_Specialism_Slot_Education_tt;Gain the ability to learn §Y1 additional specialisation§!\n(NB: This ability will be LOST if you somehow manage to lose your legendary education trait.);;;;;;;;;;;;;x
#
# Tooltips for scripted_triggers
expd_pdxrptg_this_character_can_have_extra_specialisations_3_tt;Can have §Y3 additional specialisations§!;;;;;;;;;;;;;x
expd_pdxrptg_this_character_can_have_extra_specialisations_2_tt;Can have §Y2 additional specialisations§!;;;;;;;;;;;;;x
expd_pdxrptg_this_character_can_have_extra_specialisations_1_tt;Can have §Y1 additional specialisation§!;;;;;;;;;;;;;x
expd_pdxrptg_this_character_has_ever_been_grandmaster_tt;Is (or was) the §YGrandmaster§! of a society;;;;;;;;;;;;;x
expd_pdxrptg_this_character_has_max_level_specialisations_5_tt;Has §Y5§! maximum-level specialisations;;;;;;;;;;;;;x
expd_pdxrptg_this_character_has_max_level_specialisations_4_tt;Has §Y4§! maximum-level specialisations;;;;;;;;;;;;;x
expd_pdxrptg_this_character_has_max_level_specialisations_3_tt;Has §Y3§! maximum-level specialisations;;;;;;;;;;;;;x
expd_pdxrptg_this_character_has_max_level_specialisations_2_tt;Has §Y2§! maximum-level specialisations;;;;;;;;;;;;;x
expd_pdxrptg_this_character_has_any_level_specialisations_5_tt;Has §Y5§! specialisations;;;;;;;;;;;;;x
expd_pdxrptg_this_character_has_any_level_specialisations_4_tt;Has §Y4§! specialisations;;;;;;;;;;;;;x
expd_pdxrptg_this_character_has_any_level_specialisations_3_tt;Has §Y3§! specialisations;;;;;;;;;;;;;x
expd_pdxrptg_this_character_has_any_level_specialisations_2_tt;Has §Y2§! specialisations;;;;;;;;;;;;;x
#
# Custom loc - info for players
expd_pdxrptg_this_character_can_have_5_specialisms_tt;\nINFO:\n[This.GetTitledFirstName] can have §Y3 additional specialisations§! (for a total of §Y5 specialisations§!) because:;;;;;;;;;;;;;x
expd_pdxrptg_this_character_can_have_4_specialisms_tt;\nINFO:\n[This.GetTitledFirstName] can have §Y2 additional specialisations§! (for a total of §Y4 specialisations§!) because:;;;;;;;;;;;;;x
expd_pdxrptg_this_character_can_have_3_specialisms_tt;\nINFO:\n[This.GetTitledFirstName] can have §Y1 additional specialisations§! (for a total of §Y3 specialisations§!) because:;;;;;;;;;;;;;x
expd_pdxrptg_this_character_can_have_2_specialisms_tt;\nINFO:\n[This.GetTitledFirstName] can have §Y0 additional specialisations§! (for a total of §Y2 specialisations§!) because:;;;;;;;;;;;;;x
expd_pdxrptg_plus_one_specialism_from_max_education_y_tt;(§G*§!) Is a §YLegendary§! Diplomat/Warrior/Magistrate/Agent/Mage;;;;;;;;;;;;;x
expd_pdxrptg_plus_one_specialism_from_max_education_n_tt;(§RX§!) Is a §YLegendary§! Diplomat/Warrior/Magistrate/Agent/Mage;;;;;;;;;;;;;x
expd_pdxrptg_plus_one_specialism_from_grandmaster_y_tt;(§G*§!) Is (or was) the §YGrandmaster§! of a society;;;;;;;;;;;;;x
expd_pdxrptg_plus_one_specialism_from_grandmaster_n_tt;(§RX§!) Is (or was) the §YGrandmaster§! of a society;;;;;;;;;;;;;x
expd_pdxrptg_plus_one_specialism_from_dragonborn_y_tt;(§G*§!) Is §YDragonborn§!;;;;;;;;;;;;;x
expd_pdxrptg_plus_one_specialism_from_dragonborn_n_tt;(§RX§!) Is §YDragonborn§!;;;;;;;;;;;;;x
