# List of all possible spacers
BCT_Spacers_Actual;[BCT_Spacers_ImportantToYou][BCT_Spacers_Ruler][BCT_Spacers_DoubleRuler][BCT_Spacers_TripleRuler][BCT_Spacers_MarriedToRuler][BCT_Spacers_ConsortConcubine][BCT_Spacers_Heir][BCT_Spacers_Regent][BCT_Spacers_Councillor][BCT_Spacers_Commander][BCT_Spacers_OtherMinorTitle][BCT_Spacers_Prince];;;;;;;;;;;;;x
# Spacer text, used every time a spacer is needed
BCT_Spacers_SpacerTT;\n§g.§!;;;;;;;;;;;;;x
# Spacer text for debugging
BCT_Spacers_SpacerTT_ImportantToYou;\n§g(NotImportantToYou)§!;;;;;;;;;;;;;x
BCT_Spacers_SpacerTT_Ruler;\n§g(NotRuler)§!;;;;;;;;;;;;;x
BCT_Spacers_SpacerTT_DoubleRuler;\n§g(NotDoubleRuler)§!;;;;;;;;;;;;;x
BCT_Spacers_SpacerTT_TripleRuler;\n§g(NotTripleRuler)§!;;;;;;;;;;;;;x
BCT_Spacers_SpacerTT_MarriedToRuler;\n§g(NotMarriedToRuler)§!;;;;;;;;;;;;;x
BCT_Spacers_SpacerTT_ConsortConcubine;\n§g(NotConsortOrConcubine)§!;;;;;;;;;;;;;x
BCT_Spacers_SpacerTT_Heir;\n§g(NotHeir)§!;;;;;;;;;;;;;x
BCT_Spacers_SpacerTT_Regent;\n§g(NotRegent)§!;;;;;;;;;;;;;x
BCT_Spacers_SpacerTT_Councillor;\n§g(NotCouncillor)§!;;;;;;;;;;;;;x
BCT_Spacers_SpacerTT_Commander;\n§g(NotCommander)§!;;;;;;;;;;;;;x
BCT_Spacers_SpacerTT_OtherMinorTitle;\n§g(NotOtherMinorTitle)§!;;;;;;;;;;;;;x
BCT_Spacers_SpacerTT_Prince;\n§g(NotPrince)§!;;;;;;;;;;;;;x
