#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
expd_t_debug_mode_notification_sent_tt;§MAll players will be notified of this debug mode action!§!;;;;;;;;;;;;;x
#
EDTDebugModeNotification_GenericTitle;(ED:T) Debug Mode Notification;;;;;;;;;;;;;x
#
EDTDebugModeNotification_1000_Desc;[expd_t_debug_mode_decision_taker.GetTitledFirstName] (Username: [expd_t_debug_mode_decision_taker.GetHumanName]) has used Debug Mode to destroy all protectorates where the suzerain is an AI character.;;;;;;;;;;;;;x
EDTDebugModeNotification_1100_Desc;[expd_t_debug_mode_decision_taker.GetTitledFirstName] (Username: [expd_t_debug_mode_decision_taker.GetHumanName]) has used Debug Mode to destroy all of [expd_t_debug_mode_character_affected.GetTitledFirstName]'s protectorates.;;;;;;;;;;;;;x
EDTDebugModeNotification_1200_Desc;[expd_t_debug_mode_decision_taker.GetTitledFirstName] (Username: [expd_t_debug_mode_decision_taker.GetHumanName]) has used Debug Mode to cancel [expd_t_debug_mode_character_affected.GetTitledFirstName]'s protectorate status. ([expd_t_debug_mode_character_affected.GetHerHisCap] suzerain was [expd_t_debug_mode_character_affected_other.GetTitledFirstName].);;;;;;;;;;;;;x
EDTDebugModeNotification_1300_Desc;[expd_t_debug_mode_decision_taker.GetTitledFirstName] (Username: [expd_t_debug_mode_decision_taker.GetHumanName]) has used Debug Mode to force [expd_t_debug_mode_character_affected.GetTitledFirstName] to become a protectorate of [expd_t_debug_mode_character_affected_other.GetTitledFirstName].;;;;;;;;;;;;;x
#
EDTDebugModeNotification_2000_Desc;[expd_t_debug_mode_decision_taker.GetTitledFirstName] (Username: [expd_t_debug_mode_decision_taker.GetHumanName]) has used Debug Mode to force [expd_t_debug_mode_character_affected.GetTitledFirstName] to be [expd_t_debug_mode_decision_taker.GetHerHis] protectorate.;;;;;;;;;;;;;x
