# Event text
mbb_reformist_bloodline_event_text;[Root.GetTitledFirstName] has dedicated [Root.GetHerHis] life to strengthening [Root.Religion.GetName] faith.\nBy putting the scriptures of religion together and reinterpreting some of the old texts [Root.GetSheHe] managed to reform [Root.Religion.GetName] faith and make it a religion that will stand the test of time.;;;;;;;;;;;;;x

# Event option labels
mbb_reformist_bloodline_option_name_default_no_nickname;A very prestigious event! (Keep current nickname);;;;;;;;;;;;;x
mbb_reformist_bloodline_option_name_godking_no_nickname;I am the GOD! (Keep current nickname);;;;;;;;;;;;;x
mbb_reformist_bloodline_option_name_default_with_nickname;A very prestigious event! (Gain new nickname);;;;;;;;;;;;;x
mbb_reformist_bloodline_option_name_godking_with_nickname;I am the GOD! (Gain new nickname);;;;;;;;;;;;;x

# Event option tooltips
mbb_reformist_bloodline_option_tooltip_no_nickname;This option is available in case you don't want to change your nickname;;;;;;;;;;;;;x
mbb_reformist_bloodline_option_tooltip_leadership_nickname;This option is available due to the new religion's leadership structure;;;;;;;;;;;;;x
mbb_reformist_bloodline_option_tooltip_nature_nickname;This option is available due to the new religion's nature;;;;;;;;;;;;;x
mbb_reformist_bloodline_option_tooltip_doctrine_nickname;This option is available due to the new religion's doctrines;;;;;;;;;;;;;x

# Bloodline names - default bloodline
IB_reformist_bloodline_aztec;Reformist Blood of [Root.GetFirstNameWithNick];;;;;;;;;;;;;x
IB_reformist_bloodline_baltic;Reformist Blood of [Root.GetFirstNameWithNick];;;;;;;;;;;;;x
IB_reformist_bloodline_bon;Reformist Blood of [Root.GetFirstNameWithNick];;;;;;;;;;;;;x
IB_reformist_bloodline_finnish;Reformist Blood of [Root.GetFirstNameWithNick];;;;;;;;;;;;;x
IB_reformist_bloodline_hellenic;Reformist Blood of [Root.GetFirstNameWithNick];;;;;;;;;;;;;x
IB_reformist_bloodline_norse;Reformist Blood of [Root.GetFirstNameWithNick];;;;;;;;;;;;;x
IB_reformist_bloodline_slavic;Reformist Blood of [Root.GetFirstNameWithNick];;;;;;;;;;;;;x
