#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
pdxrp1TITLE;Unit Type Selection;;;;;;;;;;;;;x
EVTDESCpdxrp.1;Select type of unit to spawn;;;;;;;;;;;;;x
EVTOPTApdxrp.1;Heavy Cavalry Light Cavalry Heavy Infantry or Light Infantry;;;;;;;;;;;;;x
EVTOPTBpdxrp.1;Pikemen Archers Horse Archers or War Elephants;;;;;;;;;;;;;x
EVTOPTApdxrp.2;Heavy Cavalry;;;;;;;;;;;;;x
EVTOPTBpdxrp.2;Light Cavalry;;;;;;;;;;;;;x
EVTOPTCpdxrp.2;Light Infantry;;;;;;;;;;;;;x
EVTOPTDpdxrp.2;Heavy Infantry;;;;;;;;;;;;;x
EVTOPTApdxrp.3;Pikemen;;;;;;;;;;;;;x
EVTOPTBpdxrp.3;Archers;;;;;;;;;;;;;x
EVTOPTCpdxrp.3;Horse Archers;;;;;;;;;;;;;x
EVTOPTDpdxrp.3;War Elephants;;;;;;;;;;;;;x
pdxrp4TITLE;Unit Amount Selection;;;;;;;;;;;;;x
EVTDESCpdxrp.4;Select how many soldiers to spawn;;;;;;;;;;;;;x
EVTOPTApdxrp.4;1000;;;;;;;;;;;;;x
EVTOPTBpdxrp.4;10000;;;;;;;;;;;;;x
pdxrp5TITLE;Unit Attributes Selection;;;;;;;;;;;;;x
EVTDESCpdxrp.5;Select unit attributes;;;;;;;;;;;;;x
EVTOPTApdxrp.5;Full maintenance Full attrition Will disband after war Won't reinforce;;;;;;;;;;;;;x
EVTOPTBpdxrp.5;No maintenance No attrition Will disband after war Won't reinforce;;;;;;;;;;;;;x
EVTOPTCpdxrp.5;No maintenance No attrition Won't disband after war Will reinforce;;;;;;;;;;;;;x
pdxrp6TITLE;Confirm Unit Spawn;;;;;;;;;;;;;x
EVTDESCpdxrp.6;Confirm Unit Spawn;;;;;;;;;;;;;x
EVTOPTApdxrp.6;Spawn Unit;;;;;;;;;;;;;x
EVTOPTBpdxrp.6;Cancel;;;;;;;;;;;;;x
EVTOPTApdxrp.10;Will disband after war. Full maintenance. Full attrition;;;;;;;;;;;;;x
EVTOPTBpdxrp.10;Will disband after war. No maintenance. No attrition;;;;;;;;;;;;;x
EVTOPTCpdxrp.10;Will not disband after war. Full maintenance. Full attrition;;;;;;;;;;;;;x
EVTOPTDpdxrp.10;Will not disband after war. No maintenance. Full attrition;;;;;;;;;;;;;x
