#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
open_unit_spawn_decisions;Open Moderator Tools;;;;;;;;;;;;;x
open_unit_spawn_decisions_desc;Open Unit Spawning Decisions and enable mine creation;;;;;;;;;;;;;x
close_unit_spawn_decisions;Close Moderator Tools;;;;;;;;;;;;;x
close_unit_spawn_decisions_desc;Close Unit Spawning Decisions and disable mine creation;;;;;;;;;;;;;x
set_unit_attributes;Set Unit Attributes;;;;;;;;;;;;;x
set_unit_attributes_desc;Set Unit Attributes;;;;;;;;;;;;;x
select_1000_unit_spawn_amount;Set Option: 1000 Soldiers;;;;;;;;;;;;;x
select_1000_unit_spawn_amount_desc;Set Option: 1000 Soldiers;;;;;;;;;;;;;x
select_10000_unit_spawn_amount;Set Option: 10000 Soldiers;;;;;;;;;;;;;x
select_10000_unit_spawn_amount_desc;Set Option: 10000 Soldiers;;;;;;;;;;;;;x
spawn_light_infantry;Spawn Light Infantry;;;;;;;;;;;;;x
spawn_light_infantry_desc;Spawn Light Infantry;;;;;;;;;;;;;x
spawn_heavy_infantry;Spawn Heavy Infantry;;;;;;;;;;;;;x
spawn_heavy_infantry_desc;Spawn Heavy Infantry;;;;;;;;;;;;;x
spawn_heavy_cavalry;Spawn Heavy Cavalry;;;;;;;;;;;;;x
spawn_heavy_cavalry_desc;Spawn Heavy Cavalry;;;;;;;;;;;;;x
spawn_light_cavalry;Spawn Light Cavalry;;;;;;;;;;;;;x
spawn_light_cavalry_desc;Spawn Light Cavalry;;;;;;;;;;;;;x
spawn_pikemen;Spawn Pikemen;;;;;;;;;;;;;x
spawn_pikemen_desc;Spawn Pikemen;;;;;;;;;;;;;x
spawn_archers;Spawn Archers;;;;;;;;;;;;;x
spawn_archers_desc;Spawn Archers;;;;;;;;;;;;;x
spawn_horse_archers;Spawn Horse Archers;;;;;;;;;;;;;x
spawn_horse_archers_desc;Spawn Horse Archers;;;;;;;;;;;;;x
spawn_peasant_army;Spawn Peasant Army;;;;;;;;;;;;;x
spawn_peasant_army_desc;Spawn Peasant Army;;;;;;;;;;;;;x
spawn_barbarian_army;Spawn Barbarian Army;;;;;;;;;;;;;x
spawn_barbarian_army_desc;Spawn Barbarian Army;;;;;;;;;;;;;x
spawn_sassanid_army;Spawn Sassanid Army;;;;;;;;;;;;;x
spawn_sassanid_army_desc;Spawn Sassanid Army;;;;;;;;;;;;;x
spawn_roman_army;Spawn Roman Army;;;;;;;;;;;;;x
spawn_roman_army_desc;Spawn Roman Army;;;;;;;;;;;;;x
perform_road_maintenance;Repair Roman Roads;;;;;;;;;;;;;x
perform_road_maintenance_desc;Perform maintenance and expand the road infrastructure of this province.;;;;;;;;;;;;;x
