#Key§;;;;;;;;;;;;;;x
#
expd_pdxrptg_has_reviled_trait_colour_y;§R;;;;;;;;;;;;;x
expd_pdxrptg_has_reviled_trait_colour_n;§Y;;;;;;;;;;;;;x
expd_pdxrptg_this_character_is_not_blocked_due_to_species_general_tt;Is NOT §YReviled by Civilised Society§!\n§g...........§!(IE: Is NOT [HasReviledTraitColour_Sload]Sload§!, [HasReviledTraitColour_KnownVampire]Known Vampire§!, [HasReviledTraitColour_BenevolentVampire]Benevolent Vampire§!, [HasReviledTraitColour_Briarheart]Briarheart§!, [HasReviledTraitColour_Undead]Undead§!, or [HasReviledTraitColour_Lich]Lich§!)[ShowUnknownVampireWarning];;;;;;;;;;;;;x
expd_pdxrptg_this_character_is_not_blocked_due_to_species_vampires_allowed_tt;Is NOT §YReviled by Assassins§!\n§g...........§!(IE: Is NOT [HasReviledTraitColour_Sload]Sload§!, [HasReviledTraitColour_Briarheart]Briarheart§!, [HasReviledTraitColour_Undead]Undead§!, or [HasReviledTraitColour_Lich]Lich§!);;;;;;;;;;;;;x
#
expd_pdxrptg_is_amazingly_skilled_colour_y;§G;;;;;;;;;;;;;x
expd_pdxrptg_is_amazingly_skilled_colour_n;§Y;;;;;;;;;;;;;x
expd_pdxrptg_this_character_is_not_blocked_because_amazing_diplomat_tt;Would be an §YExemplary Member§!\n§g...........§!(IE: Is a [IsAmazinglySkilledColour_Dip_Leg]Legendary Diplomat§!, or has [IsAmazinglySkilledColour_Dip_40]at least 40 Diplomatic skill§!)[ShowReviledSpeciesWarning];;;;;;;;;;;;;x
expd_pdxrptg_this_character_is_not_blocked_because_amazing_warrior_tt;Would be an §YExemplary Member§!\n§g...........§!(IE: Is a [IsAmazinglySkilledColour_Mar_Leg]Legendary Warrior§!, or has [IsAmazinglySkilledColour_Mar_40]at least 40 Martial skill§!)[ShowReviledSpeciesWarning];;;;;;;;;;;;;x
expd_pdxrptg_this_character_is_not_blocked_because_amazing_magistrate_tt;Would be an §YExemplary Member§!\n§g...........§!(IE: Is a [IsAmazinglySkilledColour_Ste_Leg]Legendary Magistrate§!, or has [IsAmazinglySkilledColour_Ste_40]at least 40 Stewardship skill§!)[ShowReviledSpeciesWarning];;;;;;;;;;;;;x
expd_pdxrptg_this_character_is_not_blocked_because_amazing_agent_thieves_tt;Would be an §YExemplary Member§!\n§g...........§!(IE: Is a [IsAmazinglySkilledColour_Int_Leg]Legendary Agent§!, or has [IsAmazinglySkilledColour_Int_40]at least 40 Intrigue skill§!)[ShowReviledSpeciesWarning];;;;;;;;;;;;;x
expd_pdxrptg_this_character_is_not_blocked_because_amazing_agent_assassins_tt;Would be an §YExemplary Member§!\n§g...........§!(IE: Is a [IsAmazinglySkilledColour_Int_Leg]Legendary Agent§!, or has [IsAmazinglySkilledColour_Int_40]at least 40 Intrigue skill§!)[ShowReviledSpeciesWarning_Assassins];;;;;;;;;;;;;x
expd_pdxrptg_this_character_is_not_blocked_because_amazing_mage_tt;Would be an §YExemplary Member§!\n§g...........§!(IE: Is a [IsAmazinglySkilledColour_Lea_Leg]Legendary Mage§!, or has [IsAmazinglySkilledColour_Lea_40]at least 40 Learning skill§!)[ShowReviledSpeciesWarning];;;;;;;;;;;;;x
#
expd_pdxrptg_unknown_vampire_warning_tt;\n§g...........§RWARNING!§! You risk §Rexpulsion§! if your §Yvampirism is revealed§!!;;;;;;;;;;;;;x
expd_pdxrptg_amazing_skill_blocked_species_warning_tt;\n§g...........§RWARNING!§! You risk §Rexpulsion§! if you are NOT §YExemplary§! (§YLegendary§! or §Y30 skill§!)!;;;;;;;;;;;;;x
#
expd_pdxrptg_has_qualified_to_join_brotherhood_tt;Has qualified to join the §YDark Brotherhood§! by some other method;;;;;;;;;;;;;x
#
expd_pdxrptg_necromancy_permitted_tt;Necromancy is §Ypermitted§! by this society;;;;;;;;;;;;;x
expd_pdxrptg_necromancy_banned_and_not_necromancer_tt;Necromancy is §Ybanned§! by this society, and is NOT a §YNecromancer§!;;;;;;;;;;;;;x
expd_pdxrptg_necromancy_banned_and_necromancer_with_2000_IM_currency_tt;Necromancy is §Ybanned§! by this society, and is a §YNecromancer§!, and has accumulated §Y2000 Souls§! with the §YIdeal Masters§!\n§g...........§!INFO: If a §YNecromancer§! joins via this option, Necromancy will be §Gunbanned§!, and\n§g.................................§!2000 Souls will be §Rdonated§! to the society (to kick-start their research);;;;;;;;;;;;;x
#
expd_pdxrptg_this_character_is_not_blocked_due_to_controlling_religion_incl_edmp_tt;Is a human player (including absentees), or is NOT the head of a religion;;;;;;;;;;;;;x
expd_pdxrptg_this_character_is_not_blocked_due_to_controlling_religion_excl_edmp_tt;Is a human player, or is NOT the head of a religion;;;;;;;;;;;;;x
#
expd_pdxrptg_this_character_is_reviled_for_currency_gain_general_tt;Reviled by Civilised Society[ReviledByCivilisedSocietyReason]: §R-10§!;;;;;;;;;;;;;x
expd_pdxrptg_this_character_is_reviled_for_currency_gain_vampires_allowed_tt;Reviled by Assassins[ReviledByAssassinsReason]: §R-10§!;;;;;;;;;;;;;x
expd_pdxrptg_this_character_is_reviled_for_member_score_general_tt;Is §YReviled by Civilised Society§![ReviledByCivilisedSocietyReason];;;;;;;;;;;;;x
expd_pdxrptg_this_character_is_reviled_for_member_score_vampires_allowed_tt;Is §YReviled by Assassins§![ReviledByAssassinsReason];;;;;;;;;;;;;x
expd_pdxrptg_this_character_is_reviled_for_currency_gain_and_member_score_general_tt;Is §YReviled by Civilised Society§![ReviledByCivilisedSocietyReason];;;;;;;;;;;;;x
expd_pdxrptg_this_character_is_reviled_for_currency_gain_and_member_score_vampires_allowed_tt;Is §YReviled by Assassins§![ReviledByAssassinsReason];;;;;;;;;;;;;x
#
expd_pdxrptg_reviled_reason_sload_tt; (§YSload§!);;;;;;;;;;;;;x
expd_pdxrptg_reviled_reason_known_vampire_tt; (§YKnown Vampire§!);;;;;;;;;;;;;x
expd_pdxrptg_reviled_reason_benevolent_vampire_tt; (§YBenevolent Vampire§!);;;;;;;;;;;;;x
expd_pdxrptg_reviled_reason_briarheart_tt; (§YBriarheart§!);;;;;;;;;;;;;x
expd_pdxrptg_reviled_reason_undead_tt; (§YUndead§!);;;;;;;;;;;;;x
expd_pdxrptg_reviled_reason_lich_tt; (§YLich§!);;;;;;;;;;;;;x
